##Names	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__J_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E-32931.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ02.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ05.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ01.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__SQ24.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__SQ20.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E-DK-20.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade4__70.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__SQ29.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__SQ32.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__H_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ja_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade4__70s.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__B_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__A_HAR-13.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__SB013112.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__SB006930.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__A_7249.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__Ba_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__Jali20.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__A2497.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__B_TZ1A828_OT.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__A_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__A_363.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__C_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__C_TW-3.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__SQ25.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__J_31-98.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ia20-97.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__6276s.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__6276.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__SQ28.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__K_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade3__I_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_CS847_08.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ07.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_CS1025_11.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_11023.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__IU824.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__IU888.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E-103.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA_clade3__E-160.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E-547.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ06.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_150.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_SW3.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade3__G_11074.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ia_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_11-96.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__Sweden2.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade3__G_9301.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade3__G_9768.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ia_SotonIa3.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_6-94.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__D(s)2923.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__D_13-96.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_SW5.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F-6068.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_SWFPminus.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_SW4.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__E-8873.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D_CS637_11.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ia_SotonIa1.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_SotonE4.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_C599.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_2-93.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade3__E_Bour.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade1__F_1-93.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ14.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ12.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ10.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__SQ09.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D_UW-3_CX.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__G_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D-EC.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D-LC.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade3__G_11222.fna	/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade4__Da_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__Ia_CS190_96.fna	/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__D_14-96.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L1__L1_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L1__L1_1322_p2.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L3__L3_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__LGV_II_434.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L1__L1_440_LN.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L3__L3_404_LN.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L1__L1_115.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__L2_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2b_CS784_08.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2b_CS19_08.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2b_8200_07.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2b_UCH-2.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__UCH-1.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__L2_434_Bu(i).fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__L2_434_Bu(f).fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__L2_434_Bu.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2__L2_25667R.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L1__L1_224.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2c__L2c_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2b_795.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2a__L2a_ref.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2c__L2c.fna	/home/pshar31/strainge_trail/renamed_db/genomes/LGV__L2b__L2f.fna
/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade2__SQ32.fna	0.701595	0.925668	0.702008	0.702008	0.702008	0.697048	0.697048	0.947338	0.939202	1.000000	1.000000	0.697376	0.702760	0.936707	0.691805	0.699417	0.689850	0.692611	0.702795	0.689021	0.712352	0.703763	0.702281	0.701304	0.701916	0.688343	0.688343	0.943516	0.711442	0.709136	0.708421	0.709530	0.943516	0.685683	0.686917	0.957761	0.709186	0.922566	0.929511	0.926356	0.926356	0.937426	0.933814	0.932178	0.709900	0.934664	0.931018	0.692784	0.710360	0.949988	0.916624	0.693455	0.693455	0.708973	0.939897	0.963024	0.963372	0.959850	0.958891	0.951268	0.960197	0.950647	0.952573	0.681418	0.699342	0.925649	0.709279	0.926964	0.931496	0.960108	0.926356	0.955913	0.707340	0.707753	0.708515	0.711513	0.682009	0.689916	0.682009	0.682009	0.699077	0.929705	0.689010	0.696308	0.657300	0.659934	0.659923	0.657300	0.657300	0.659923	0.656699	0.670928	0.658380	0.658380	0.658380	0.658380	0.658380	0.675034	0.675034	0.675034	0.675034	0.658697	0.668093	0.658380	0.658718	0.668997	0.658380
/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade2__H_ref.fna	0.940372	0.723750	0.942825	0.942825	0.942825	0.971022	0.971022	0.713386	0.719527	0.697376	0.697376	1.000000	0.941459	0.721225	0.839680	0.846311	0.834739	0.837424	0.860294	0.836519	0.854842	0.859850	0.853750	0.858292	0.859342	0.836945	0.836945	0.710971	0.925910	0.924466	0.933810	0.932495	0.710971	0.962226	0.942440	0.714929	0.919967	0.719519	0.719786	0.717773	0.717773	0.721681	0.718759	0.716865	0.921280	0.719008	0.715712	0.922642	0.921791	0.724493	0.721963	0.923475	0.923475	0.920460	0.735544	0.718668	0.718969	0.722621	0.721489	0.727924	0.722923	0.727840	0.718044	0.960647	0.958120	0.718349	0.920588	0.720199	0.724763	0.722845	0.719130	0.718511	0.918038	0.919016	0.919864	0.916187	0.961330	0.950505	0.961330	0.961330	0.931315	0.726895	0.956025	0.955937	0.659352	0.661703	0.657585	0.659352	0.659352	0.657585	0.665771	0.685635	0.660132	0.660132	0.660132	0.660132	0.660132	0.674804	0.674804	0.674804	0.674804	0.663908	0.684945	0.660132	0.662299	0.685850	0.660132
/home/pshar31/strainge_trail/renamed_db/genomes/NP-UA__clade1__Ja_ref.fna	0.998946	0.718994	0.993438	0.993438	0.993438	0.932374	0.932374	0.713162	0.714926	0.702760	0.702760	0.941459	1.000000	0.716623	0.852225	0.860635	0.848136	0.850793	0.873334	0.847706	0.868136	0.872952	0.866902	0.868751	0.872374	0.854068	0.854068	0.702910	0.945040	0.945425	0.952975	0.951676	0.702910	0.922456	0.927065	0.706806	0.947387	0.707606	0.708951	0.707225	0.707225	0.713406	0.714004	0.712113	0.948672	0.713177	0.710963	0.913003	0.949192	0.719943	0.716124	0.913833	0.913833	0.947880	0.723570	0.720573	0.720875	0.715601	0.714473	0.719815	0.715902	0.723287	0.711041	0.925508	0.930163	0.706445	0.947969	0.715435	0.711252	0.715825	0.707225	0.711504	0.945451	0.946395	0.947257	0.943630	0.926180	0.915158	0.926180	0.926180	0.929332	0.732591	0.922826	0.929477	0.669973	0.672284	0.668202	0.669973	0.669973	0.668202	0.675341	0.697566	0.670718	0.670718	0.670718	0.670718	0.670718	0.685360	0.685360	0.685360	0.685360	0.673463	0.695466	0.670718	0.672833	0.696378	0.670718
/home/pshar31/strainge_trail/renamed_db/genomes/P-UA__clade4__70s.fna	0.715453	0.921202	0.715868	0.715868	0.715868	0.716488	0.716488	0.932622	0.995442	0.936707	0.936707	0.721225	0.716623	1.000000	0.704107	0.713864	0.699676	0.702454	0.717256	0.703421	0.727221	0.718230	0.716741	0.716122	0.716372	0.696099	0.696099	0.919862	0.719407	0.717135	0.716365	0.714977	0.919862	0.702812	0.699670	0.928020	0.717182	0.917414	0.924410	0.921250	0.921250	0.930971	0.927360	0.925727	0.717904	0.928192	0.924565	0.703703	0.718364	0.918532	0.910106	0.704375	0.704375	0.716968	0.923424	0.922409	0.918154	0.928314	0.927321	0.919712	0.928654	0.926915	0.923578	0.698528	0.712145	0.920534	0.717283	0.932749	0.927029	0.928566	0.921250	0.924335	0.715330	0.715751	0.716513	0.719513	0.699123	0.707800	0.699123	0.699123	0.701272	0.891026	0.706145	0.709101	0.652468	0.655148	0.655103	0.652468	0.652468	0.655103	0.651811	0.666537	0.653587	0.653587	0.653587	0.653587	0.653587	0.670299	0.670299	0.670299	0.670299	0.653832	0.663363	0.653587	0.653975	0.664260	0.653587
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__B_ref.fna	0.851127	0.692664	0.848964	0.848964	0.848964	0.837149	0.837149	0.699157	0.702407	0.691805	0.691805	0.839680	0.852225	0.704107	1.000000	0.891836	0.892418	0.889999	0.906821	0.891226	0.913904	0.910507	0.904632	0.914441	0.905836	0.986034	0.986034	0.687420	0.841940	0.837128	0.845776	0.844456	0.687420	0.828377	0.827150	0.691925	0.836525	0.689115	0.690440	0.688724	0.688724	0.701711	0.700682	0.699161	0.837856	0.703726	0.698363	0.841363	0.838350	0.694769	0.692875	0.842154	0.842154	0.837017	0.699719	0.696036	0.700144	0.695617	0.694503	0.695990	0.695917	0.703239	0.698114	0.824213	0.835121	0.687953	0.837188	0.699454	0.700799	0.695839	0.688724	0.691559	0.834634	0.835641	0.836460	0.839683	0.824854	0.825321	0.824854	0.824854	0.834771	0.719982	0.822536	0.833565	0.645389	0.647675	0.643633	0.645389	0.645389	0.643633	0.649343	0.668610	0.649971	0.649971	0.649971	0.649971	0.649971	0.660643	0.660643	0.660643	0.660643	0.648850	0.666291	0.649971	0.648215	0.667194	0.649971
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__A_HAR-13.fna	0.859516	0.705979	0.857356	0.857356	0.857356	0.841285	0.841285	0.708900	0.712174	0.699417	0.699417	0.846311	0.860635	0.713864	0.891836	1.000000	0.942131	0.944706	0.937899	0.956864	0.934360	0.944251	0.944810	0.921903	0.936907	0.889050	0.889050	0.693011	0.854270	0.846519	0.858105	0.856762	0.693011	0.832417	0.830093	0.695076	0.848418	0.697862	0.698518	0.697505	0.697505	0.706930	0.705909	0.704386	0.849776	0.708588	0.703583	0.846027	0.850269	0.697960	0.695948	0.846802	0.846802	0.848913	0.692566	0.699173	0.703308	0.698753	0.697612	0.690219	0.699051	0.706454	0.703653	0.828190	0.841287	0.696720	0.849110	0.707194	0.704547	0.698974	0.697505	0.694641	0.846517	0.847551	0.848368	0.851584	0.828827	0.829367	0.828827	0.828827	0.839497	0.729244	0.826609	0.837740	0.652746	0.655099	0.650984	0.652746	0.652746	0.650984	0.657763	0.677566	0.657410	0.657410	0.657410	0.657410	0.657410	0.668178	0.668178	0.668178	0.668178	0.657287	0.673898	0.657410	0.655702	0.674797	0.657410
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__SB013112.fna	0.847003	0.691761	0.844859	0.844859	0.844859	0.829749	0.829749	0.694736	0.698006	0.689850	0.689850	0.834739	0.848136	0.699676	0.892418	0.942131	1.000000	0.997472	0.929294	0.973572	0.909644	0.935050	0.928708	0.897217	0.928309	0.894251	0.894251	0.678951	0.846230	0.836663	0.850046	0.848691	0.678951	0.826201	0.823151	0.683493	0.836036	0.685121	0.684451	0.683442	0.683442	0.692782	0.691771	0.690256	0.837412	0.694800	0.689452	0.837493	0.837900	0.686394	0.681784	0.838255	0.838255	0.836531	0.680919	0.692117	0.696257	0.687145	0.685988	0.678596	0.687440	0.694872	0.689484	0.821227	0.834354	0.682650	0.836752	0.693093	0.688940	0.687364	0.683442	0.683011	0.834137	0.835193	0.836002	0.839189	0.821860	0.810491	0.821860	0.821860	0.830603	0.715530	0.821081	0.830869	0.645121	0.647512	0.643361	0.645121	0.645121	0.643361	0.650097	0.670019	0.649825	0.649825	0.649825	0.649825	0.649825	0.660625	0.660625	0.660625	0.660625	0.649637	0.666379	0.649825	0.648160	0.667272	0.649825
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__SB006930.fna	0.849665	0.694552	0.847517	0.847517	0.847517	0.832422	0.832422	0.697509	0.700778	0.692611	0.692611	0.837424	0.850793	0.702454	0.889999	0.944706	0.997472	1.000000	0.931812	0.976091	0.912211	0.937585	0.931266	0.899787	0.930824	0.891828	0.891828	0.681699	0.848890	0.839281	0.852714	0.851364	0.681699	0.828886	0.825839	0.686237	0.838658	0.687877	0.687198	0.686188	0.686188	0.695551	0.694537	0.693020	0.840027	0.697569	0.692217	0.840121	0.840516	0.689131	0.684563	0.840889	0.840889	0.839153	0.683687	0.694866	0.699003	0.689897	0.688746	0.681356	0.690193	0.697612	0.692261	0.823925	0.837037	0.685399	0.839365	0.695847	0.691740	0.690117	0.686188	0.685773	0.836759	0.837807	0.838619	0.841814	0.824559	0.813227	0.824559	0.824559	0.833230	0.718265	0.823750	0.833524	0.648041	0.650415	0.646281	0.648041	0.648041	0.646281	0.653035	0.672904	0.652727	0.652727	0.652727	0.652727	0.652727	0.663513	0.663513	0.663513	0.663513	0.652568	0.669252	0.652727	0.651044	0.670148	0.652727
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__A_7249.fna	0.872250	0.709476	0.870064	0.870064	0.870064	0.855197	0.855197	0.712283	0.715538	0.702795	0.702795	0.860294	0.873334	0.717256	0.906821	0.937899	0.929294	0.931812	1.000000	0.937288	0.931514	0.993419	0.982742	0.918414	0.998965	0.904014	0.904014	0.697375	0.861064	0.856919	0.868823	0.867518	0.697375	0.846453	0.844149	0.700816	0.858826	0.702903	0.701794	0.701138	0.701138	0.710298	0.709263	0.707737	0.860135	0.711954	0.706939	0.856498	0.860636	0.703649	0.700484	0.857303	0.857303	0.859317	0.699522	0.704948	0.709055	0.704527	0.703424	0.697134	0.704829	0.712132	0.707077	0.842315	0.855295	0.700373	0.859459	0.710476	0.708087	0.704751	0.701138	0.700483	0.856928	0.857909	0.858739	0.862006	0.842964	0.836549	0.842964	0.842964	0.852741	0.727823	0.840549	0.851557	0.659414	0.661659	0.657651	0.659414	0.659414	0.657651	0.664514	0.682587	0.663957	0.663957	0.663957	0.663957	0.663957	0.674610	0.674610	0.674610	0.674610	0.664000	0.679513	0.663957	0.662147	0.680425	0.663957
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__Ba_ref.fna	0.846591	0.695570	0.844439	0.844439	0.844439	0.831503	0.831503	0.698473	0.701733	0.689021	0.689021	0.836519	0.847706	0.703421	0.891226	0.956864	0.973572	0.976091	0.937288	1.000000	0.928116	0.943113	0.944618	0.915692	0.936293	0.888438	0.888438	0.682631	0.845815	0.833638	0.849645	0.848310	0.682631	0.823389	0.820356	0.687152	0.835529	0.688110	0.688118	0.686400	0.686400	0.696509	0.695490	0.693972	0.836881	0.698525	0.693171	0.836570	0.837371	0.690023	0.685571	0.837345	0.837345	0.836022	0.684668	0.691242	0.695363	0.690824	0.689691	0.682322	0.691122	0.698493	0.693246	0.818466	0.831513	0.685619	0.836217	0.696766	0.692784	0.691045	0.686400	0.686732	0.833635	0.834664	0.835478	0.838683	0.819102	0.815025	0.819102	0.819102	0.829696	0.714549	0.818243	0.827963	0.647700	0.650028	0.645941	0.647700	0.647700	0.645941	0.652721	0.672420	0.652331	0.652331	0.652331	0.652331	0.652331	0.663059	0.663059	0.663059	0.663059	0.652239	0.668750	0.652331	0.650609	0.669650	0.652331
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__Jali20.fna	0.867037	0.718040	0.864863	0.864863	0.864863	0.849774	0.849774	0.722232	0.725502	0.712352	0.712352	0.854842	0.868136	0.727221	0.913904	0.934360	0.909644	0.912211	0.931514	0.928116	1.000000	0.933170	0.938478	0.955628	0.930519	0.911092	0.911092	0.705860	0.859187	0.851813	0.863046	0.861724	0.705860	0.840975	0.839745	0.710385	0.853716	0.710050	0.711364	0.709639	0.709639	0.720243	0.719207	0.717677	0.855046	0.721905	0.716876	0.853700	0.855543	0.713235	0.709308	0.854494	0.854494	0.854209	0.707993	0.714526	0.718651	0.714103	0.712990	0.705606	0.714405	0.721748	0.716640	0.836799	0.849831	0.708869	0.854374	0.720435	0.717999	0.714327	0.709639	0.710035	0.851817	0.852821	0.853645	0.856889	0.837442	0.833457	0.837442	0.837442	0.847809	0.740687	0.835111	0.846174	0.657769	0.655672	0.656006	0.657769	0.657769	0.656006	0.657337	0.678030	0.657974	0.657974	0.657974	0.657974	0.657974	0.668674	0.668674	0.668674	0.668674	0.656844	0.674338	0.657974	0.656217	0.675242	0.657974
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__A2497.fna	0.871857	0.710416	0.869677	0.869677	0.869677	0.854766	0.854766	0.713256	0.716518	0.703763	0.703763	0.859850	0.872952	0.718230	0.910507	0.944251	0.935050	0.937585	0.993419	0.943113	0.933170	1.000000	0.984544	0.922121	0.992392	0.907698	0.907698	0.698363	0.864535	0.856577	0.868405	0.867089	0.698363	0.845982	0.843671	0.701814	0.858484	0.703887	0.702789	0.702135	0.702135	0.711274	0.710242	0.708716	0.859807	0.712931	0.707916	0.858210	0.860306	0.704662	0.701428	0.859010	0.859010	0.858976	0.700482	0.705940	0.710058	0.705519	0.704405	0.698103	0.705820	0.713156	0.708035	0.841818	0.854840	0.701364	0.859133	0.711475	0.709014	0.705743	0.702135	0.701454	0.856584	0.857579	0.858406	0.861662	0.842464	0.835985	0.842464	0.842464	0.852383	0.728873	0.840097	0.851146	0.656198	0.658481	0.654436	0.656198	0.656198	0.654436	0.661268	0.679462	0.660783	0.660783	0.660783	0.660783	0.660783	0.671475	0.671475	0.671475	0.671475	0.660768	0.676411	0.660783	0.659009	0.677318	0.660783
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__B_TZ1A828_OT.fna	0.865798	0.708902	0.863626	0.863626	0.863626	0.848689	0.848689	0.711770	0.715036	0.702281	0.702281	0.853750	0.866902	0.716741	0.904632	0.944810	0.928708	0.931266	0.982742	0.944618	0.938478	0.984544	1.000000	0.925325	0.981722	0.901831	0.901831	0.696904	0.858468	0.850601	0.862322	0.860995	0.696904	0.839873	0.837557	0.700360	0.852504	0.702419	0.701333	0.700680	0.700680	0.709793	0.708764	0.707239	0.853842	0.711450	0.706438	0.850139	0.854338	0.703220	0.699927	0.850927	0.850927	0.852997	0.698996	0.704478	0.708602	0.704057	0.702934	0.696625	0.704358	0.711716	0.706540	0.835685	0.848734	0.699904	0.853171	0.710015	0.707490	0.704280	0.700680	0.699976	0.850604	0.851616	0.852438	0.855676	0.836327	0.832316	0.836327	0.836327	0.846396	0.727444	0.834019	0.845098	0.655179	0.657486	0.653417	0.655179	0.655179	0.653417	0.660231	0.678506	0.659791	0.659791	0.659791	0.659791	0.659791	0.670509	0.670509	0.670509	0.670509	0.659739	0.675467	0.659791	0.658040	0.676371	0.659791
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade2__A_ref.fna	0.867655	0.709385	0.865479	0.865479	0.865479	0.853211	0.853211	0.713578	0.714413	0.701304	0.701304	0.858292	0.868751	0.716122	0.914441	0.921903	0.897217	0.899787	0.918414	0.915692	0.955628	0.922121	0.925325	1.000000	0.917425	0.911628	0.911628	0.701637	0.861250	0.853837	0.865115	0.863798	0.701637	0.844426	0.845648	0.706335	0.851878	0.705821	0.707133	0.705411	0.705411	0.709172	0.710563	0.709037	0.853204	0.710828	0.708237	0.858882	0.853701	0.713515	0.709566	0.859682	0.859682	0.852370	0.714174	0.708003	0.712121	0.707582	0.706470	0.707958	0.707883	0.715216	0.705570	0.840260	0.853282	0.704641	0.852532	0.711794	0.710748	0.707806	0.705411	0.703519	0.849980	0.850980	0.851804	0.855049	0.840906	0.836951	0.840906	0.840906	0.853633	0.735296	0.838544	0.849594	0.662016	0.664285	0.660251	0.662016	0.662016	0.660251	0.666015	0.683904	0.666589	0.666589	0.666589	0.666589	0.666589	0.677278	0.677278	0.677278	0.677278	0.665509	0.681558	0.666589	0.664797	0.682467	0.666589
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__A_363.fna	0.871290	0.708598	0.869105	0.869105	0.869105	0.854246	0.854246	0.711401	0.714654	0.701916	0.701916	0.859342	0.872374	0.716372	0.905836	0.936907	0.928309	0.930824	0.998965	0.936293	0.930519	0.992392	0.981722	0.917425	1.000000	0.903030	0.903030	0.696495	0.860110	0.855960	0.867867	0.866563	0.696495	0.845507	0.843204	0.699935	0.857867	0.702022	0.700912	0.700257	0.700257	0.709417	0.708381	0.706856	0.859174	0.711072	0.706058	0.855540	0.859675	0.702766	0.699607	0.856346	0.856346	0.858358	0.698644	0.704066	0.708171	0.703645	0.702543	0.696256	0.703947	0.711246	0.706197	0.841373	0.854346	0.699493	0.858497	0.709592	0.707210	0.703869	0.700257	0.699604	0.855969	0.856948	0.857778	0.861046	0.842021	0.835613	0.842021	0.842021	0.851784	0.726930	0.839604	0.850606	0.660655	0.662892	0.658891	0.660655	0.660655	0.658891	0.665762	0.683812	0.665189	0.665189	0.665189	0.665189	0.665189	0.675836	0.675836	0.675836	0.675836	0.665245	0.680733	0.665189	0.663372	0.679570	0.665189
/home/pshar31/strainge_trail/renamed_db/genomes/Ocular__clade1__C_ref.fna	0.852973	0.691488	0.850807	0.850807	0.850807	0.834415	0.834415	0.691163	0.694406	0.688343	0.688343	0.836945	0.854068	0.696099	0.986034	0.889050	0.894251	0.891828	0.904014	0.888438	0.911092	0.907698	0.901831	0.911628	0.903030	1.000000	1.000000	0.679469	0.843791	0.838946	0.847632	0.846316	0.679469	0.830241	0.829015	0.683966	0.838347	0.681153	0.682482	0.680770	0.680770	0.693717	0.692692	0.691175	0.839673	0.695727	0.690378	0.839762	0.840167	0.686808	0.691694	0.840552	0.840552	0.838839	0.691734	0.692567	0.696669	0.687645	0.686531	0.688016	0.687944	0.695258	0.690122	0.826085	0.836985	0.679998	0.839004	0.691473	0.692790	0.687867	0.680770	0.683591	0.836456	0.837457	0.838277	0.841507	0.826728	0.815644	0.826728	0.826728	0.833173	0.723291	0.824390	0.835408	0.642851	0.645133	0.641097	0.642851	0.642851	0.641097	0.646802	0.666047	0.647427	0.647427	0.647427	0.647427	0.647427	0.658088	0.658088	0.658088	0.658088	0.646308	0.663730	0.647427	0.645671	0.664632	0.647427
